"","subject","activityLabel","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z"
"6182",16,"WALKING_DOWNSTAIRS",0.84251116,0.1620794,-0.36343618,-0.97834142,-0.94558832,-0.91525793
"6183",16,"WALKING_DOWNSTAIRS",0.84455503,0.15495587,-0.35393949,-0.98512496,-0.94528759,-0.97418758
"6184",16,"WALKING_DOWNSTAIRS",0.83856457,0.16596715,-0.35732259,-0.97470754,-0.92233999,-0.97386087
"6185",17,"WALKING_DOWNSTAIRS",0.91971682,-0.19257238,-0.24499801,-0.98185174,-0.93221229,-0.89224592
"6186",17,"WALKING_DOWNSTAIRS",0.91620229,-0.1940344,-0.26151143,-0.99186743,-0.95255492,-0.96493148
"6187",17,"WALKING_DOWNSTAIRS",0.91114708,-0.20620987,-0.26954027,-0.97833502,-0.97336645,-0.9565488
"6188",17,"WALKING_DOWNSTAIRS",0.90674464,-0.20641534,-0.27850799,-0.99266091,-0.97350526,-0.97142499
"6189",17,"WALKING_DOWNSTAIRS",0.90950657,-0.19552046,-0.27772215,-0.98628951,-0.95872162,-0.97166427
"6190",17,"WALKING_DOWNSTAIRS",0.91203922,-0.1899523,-0.27384103,-0.99399461,-0.9794573,-0.9837057
"6191",17,"WALKING_DOWNSTAIRS",0.90865417,-0.19707354,-0.27931902,-0.98474657,-0.96530576,-0.96059097
"6192",17,"WALKING_DOWNSTAIRS",0.9063913,-0.20027215,-0.28301464,-0.99257129,-0.98368256,-0.97955278
"6193",17,"WALKING_DOWNSTAIRS",0.90907291,-0.1965105,-0.27864109,-0.99019614,-0.98803053,-0.97710705
"6194",17,"WALKING_DOWNSTAIRS",0.90942034,-0.19831691,-0.27802872,-0.99287559,-0.98245027,-0.98562986
"6195",17,"WALKING_DOWNSTAIRS",0.90743363,-0.20138183,-0.28042056,-0.99672014,-0.99389323,-0.99527175
"6196",17,"WALKING_DOWNSTAIRS",0.90760281,-0.19991314,-0.28049333,-0.99688908,-0.99122302,-0.99646189
"6197",17,"WALKING_DOWNSTAIRS",0.90769877,-0.19861556,-0.28130395,-0.99667132,-0.99730624,-0.99159476
"6198",17,"WALKING_DOWNSTAIRS",0.90612284,-0.19885046,-0.28444944,-0.99491823,-0.99639048,-0.98508052
"6199",17,"WALKING_DOWNSTAIRS",0.9044341,-0.20146514,-0.28690181,-0.99652281,-0.98527461,-0.99346466
"6200",17,"WALKING_DOWNSTAIRS",0.90480411,-0.20340395,-0.28496434,-0.99448032,-0.99216691,-0.98270917
"6201",17,"WALKING_DOWNSTAIRS",0.90708227,-0.20060812,-0.28121114,-0.99373508,-0.98683607,-0.98837028
"6202",17,"WALKING_DOWNSTAIRS",0.90844979,-0.19754809,-0.27944169,-0.99748405,-0.99373102,-0.99723081
"6203",17,"WALKING_DOWNSTAIRS",0.9077178,-0.19754509,-0.2786314,-0.99564278,-0.99508298,-0.996838
"6204",17,"WALKING_DOWNSTAIRS",0.90793053,-0.19760621,-0.27790133,-0.99434976,-0.99416236,-0.99726082
"6205",17,"WALKING_DOWNSTAIRS",0.90947066,-0.19590721,-0.27692639,-0.99642694,-0.99412291,-0.99511882
"6206",17,"WALKING_DOWNSTAIRS",0.90914513,-0.19638637,-0.27714251,-0.99602074,-0.99131924,-0.99138233
"6207",17,"WALKING_DOWNSTAIRS",0.90702807,-0.1992086,-0.28049458,-0.99318197,-0.99068296,-0.98187097
"6208",17,"WALKING_DOWNSTAIRS",0.90480636,-0.20167357,-0.28483254,-0.99533544,-0.99428464,-0.98606917
"6209",17,"WALKING_DOWNSTAIRS",0.90484234,-0.20168471,-0.28512066,-0.99529899,-0.99258149,-0.98439802
"6210",17,"WALKING_DOWNSTAIRS",0.90694657,-0.19903511,-0.28044265,-0.99405832,-0.98983475,-0.9768176
"6211",17,"WALKING_DOWNSTAIRS",0.90812903,-0.19746885,-0.2787523,-0.99887397,-0.99842937,-0.9891704
"6212",17,"WALKING_DOWNSTAIRS",0.90795469,-0.1974669,-0.28106868,-0.99936112,-0.99894959,-0.9916279
"6213",17,"WALKING_DOWNSTAIRS",0.90709376,-0.19848948,-0.28204851,-0.99577406,-0.99250951,-0.99331907
"6214",17,"WALKING_DOWNSTAIRS",0.85624934,-0.21279799,-0.3675708,-0.82687765,-0.81389732,-0.88444092
"6215",17,"WALKING_DOWNSTAIRS",0.8709499,-0.1959809,-0.36086931,-0.96488087,-0.97797025,-0.97863961
"6216",17,"WALKING_DOWNSTAIRS",0.86674563,-0.19594606,-0.36196542,-0.99004724,-0.98276551,-0.98909334
"6217",17,"WALKING_DOWNSTAIRS",0.86750167,-0.1970555,-0.36167373,-0.99194783,-0.96995611,-0.99052303
"6218",17,"WALKING_DOWNSTAIRS",0.86480468,-0.2074939,-0.36261223,-0.99170338,-0.96121694,-0.99195225
"6219",17,"WALKING_DOWNSTAIRS",0.86559246,-0.21132838,-0.35910553,-0.98923106,-0.9832767,-0.97691208
"6220",17,"WALKING_DOWNSTAIRS",0.86792905,-0.2071968,-0.35605279,-0.99355684,-0.98577386,-0.98787197
"6221",17,"WALKING_DOWNSTAIRS",0.8651215,-0.20855194,-0.35987182,-0.98544261,-0.98250317,-0.97305486
"6222",17,"WALKING_DOWNSTAIRS",0.86313371,-0.21002678,-0.36201399,-0.99266993,-0.98739393,-0.98608404
"6223",17,"WALKING_DOWNSTAIRS",0.86549822,-0.20699102,-0.36053073,-0.99224328,-0.98869348,-0.99172919
"6224",17,"WALKING_DOWNSTAIRS",0.86578446,-0.20679991,-0.36173848,-0.99427848,-0.99262827,-0.99096062
"6225",17,"WALKING_DOWNSTAIRS",0.8638111,-0.20513974,-0.36537879,-0.99488201,-0.98287788,-0.98102133
"6226",17,"WALKING_DOWNSTAIRS",0.8615473,-0.20185368,-0.369828,-0.99336446,-0.99131862,-0.98485758
"6227",17,"WALKING_DOWNSTAIRS",0.8608232,-0.20274888,-0.37008154,-0.99417087,-0.99195421,-0.98602131
"6228",17,"WALKING_DOWNSTAIRS",0.94804725,-0.023439589,-0.12090268,-0.88541304,-0.64801718,-0.68039421
"6229",17,"WALKING_DOWNSTAIRS",0.96718027,0.055735587,-0.09252132,-0.98437562,-0.83796443,-0.94528655
"6230",17,"WALKING_DOWNSTAIRS",0.96359778,0.068350971,-0.10407683,-0.99021624,-0.96293881,-0.96281813
"6231",17,"WALKING_DOWNSTAIRS",0.96234902,0.063230064,-0.10609385,-0.99867078,-0.99240889,-0.98290289
"6232",17,"WALKING_DOWNSTAIRS",0.96244213,0.064879803,-0.10370786,-0.99928957,-0.9950589,-0.98968351
"6233",17,"SITTING",0.96219865,0.064598318,-0.10574504,-0.99979359,-0.99500183,-0.98429845
"6234",17,"SITTING",0.96236808,0.064197602,-0.10623706,-0.99871125,-0.99580209,-0.98877198
"6235",17,"SITTING",0.96279805,0.0653793,-0.10431168,-0.99883254,-0.99516243,-0.99449584
"6236",17,"SITTING",0.96292863,0.065020374,-0.10664481,-0.99935774,-0.99369024,-0.98005417
"6237",17,"SITTING",0.96262857,0.063505286,-0.10981341,-0.99887876,-0.99574047,-0.98842852
"6238",17,"SITTING",0.96234661,0.064219776,-0.10778922,-0.99961885,-0.99330595,-0.98132079
"6239",17,"SITTING",0.96256781,0.065608784,-0.10464513,-0.99814316,-0.99766833,-0.99323676
"6240",17,"SITTING",0.962538,0.065597752,-0.10530355,-0.99691048,-0.99864952,-0.98986348
"6241",17,"SITTING",0.96147186,0.064787429,-0.1088203,-0.99586661,-0.99665962,-0.98385733
"6242",17,"SITTING",0.96121157,0.064252095,-0.10997658,-0.99708677,-0.99785161,-0.98959244
"6243",17,"SITTING",0.96215225,0.064966805,-0.10733628,-0.99731807,-0.99614314,-0.98775267
"6244",17,"SITTING",0.91981892,-0.034760551,-0.28299554,-0.96450132,-0.84484284,-0.9029252
"6245",17,"SITTING",0.91630382,-0.019903262,-0.29671662,-0.99322492,-0.96311531,-0.96023599
"6246",17,"SITTING",0.91006946,-0.028314656,-0.31324214,-0.96979642,-0.9864368,-0.91100094
"6247",17,"SITTING",0.89921182,-0.03108358,-0.33388649,-0.97293017,-0.99375508,-0.92814931
"6248",17,"SITTING",0.89173908,-0.029115933,-0.3468176,-0.98633625,-0.98374156,-0.96464375
"6249",17,"SITTING",0.88616316,-0.030519741,-0.35726525,-0.98323122,-0.97065022,-0.94896309
"6250",17,"SITTING",0.88163618,-0.039394387,-0.36676253,-0.99276563,-0.96878885,-0.97607871
"6251",17,"SITTING",0.88069417,-0.042624501,-0.36905938,-0.99802987,-0.99075664,-0.99375724
"6252",17,"SITTING",0.88148351,-0.040334257,-0.36760787,-0.99822478,-0.99452683,-0.99369652
"6253",17,"SITTING",0.88156026,-0.040632096,-0.3677553,-0.99805921,-0.99387519,-0.991347
"6254",17,"SITTING",0.88067903,-0.041946892,-0.36958292,-0.99700829,-0.99628361,-0.99081456
"6255",17,"SITTING",0.88127941,-0.040398997,-0.36822314,-0.99398178,-0.98915536,-0.98362768
"6256",17,"SITTING",0.88324088,-0.038013777,-0.36401918,-0.99546016,-0.99396519,-0.98531115
"6257",17,"SITTING",0.88394647,-0.037458042,-0.36175375,-0.99901868,-0.99638629,-0.99576759
"6258",17,"SITTING",0.88443097,-0.036514192,-0.36142536,-0.99745368,-0.99415757,-0.99872564
"6259",17,"SITTING",0.88465926,-0.037065432,-0.36223662,-0.99841764,-0.99107686,-0.99396844
"6260",17,"SITTING",0.88447806,-0.038299786,-0.36348279,-0.99879689,-0.99335525,-0.9955919
"6261",17,"SITTING",-0.18148495,0.54885085,0.82098273,-0.80656529,-0.91625341,-0.84332108
"6262",17,"SITTING",-0.17331684,0.53469399,0.83352313,-0.86591795,-0.87079246,-0.81379612
"6263",17,"SITTING",-0.20433011,0.51149453,0.8590024,-0.95331308,-0.96354259,-0.95042029
"6264",17,"SITTING",-0.2072101,0.51030571,0.85866641,-0.98454513,-0.97946917,-0.97389392
"6265",17,"SITTING",-0.21059362,0.5041222,0.86268559,-0.97865691,-0.9644697,-0.966077
"6266",17,"SITTING",-0.21516212,0.49709595,0.86737549,-0.99639871,-0.99097938,-0.99381392
"6267",17,"SITTING",-0.21347394,0.49798882,0.86589921,-0.98717504,-0.98404408,-0.98501951
"6268",17,"SITTING",-0.20693404,0.50874033,0.85825566,-0.97756188,-0.94712319,-0.95501988
"6269",17,"SITTING",-0.20324509,0.52705369,0.84675458,-0.99235781,-0.9418349,-0.95737007
"6270",17,"SITTING",-0.20593225,0.54311041,0.83748008,-0.99003322,-0.96009514,-0.97182657
"6271",17,"SITTING",-0.20861962,0.5442289,0.83691656,-0.99594275,-0.96305242,-0.96986048
"6272",17,"SITTING",-0.21155556,0.52861552,0.84717564,-0.98765255,-0.93825039,-0.94626144
"6273",17,"SITTING",-0.21888541,0.50991077,0.86037559,-0.97346005,-0.94830589,-0.95352193
"6274",17,"SITTING",-0.22716103,0.49763433,0.86925191,-0.9819449,-0.97358963,-0.97561031
"6275",17,"SITTING",-0.17817193,0.56437122,0.81368327,-0.82104064,-0.93080377,-0.94100572
"6276",17,"SITTING",-0.19504997,0.55678954,0.82214278,-0.81940155,-0.96068617,-0.94976965
"6277",17,"SITTING",-0.22970755,0.5682293,0.82157413,-0.96718515,-0.95570449,-0.9692337
"6278",17,"SITTING",-0.22288554,0.56935194,0.82116786,-0.97061233,-0.95632388,-0.96336388
"6279",17,"SITTING",-0.21671596,0.55181011,0.83242959,-0.99469302,-0.93062164,-0.94282772
"6280",17,"SITTING",-0.21540478,0.53876258,0.84055034,-0.99602737,-0.98313254,-0.98971437
"6281",17,"SITTING",-0.21373606,0.54381254,0.83717123,-0.99470393,-0.95832028,-0.9673681
"6282",17,"SITTING",-0.21662567,0.55948293,0.82684505,-0.98033026,-0.94537795,-0.9526071
"6283",17,"SITTING",-0.22105185,0.56666048,0.82206827,-0.98802023,-0.97727906,-0.97820217
"6284",17,"SITTING",-0.21841945,0.55621911,0.83011009,-0.98377364,-0.94957322,-0.95165071
"6285",17,"SITTING",-0.21544932,0.5427083,0.8394888,-0.99754315,-0.96848099,-0.97552175
"6286",17,"SITTING",-0.21531004,0.54066785,0.83907866,-0.99805074,-0.97347271,-0.97124535
"6287",17,"SITTING",-0.21726817,0.55452092,0.82973995,-0.98670995,-0.9361588,-0.95495211
"6288",17,"SITTING",-0.22183312,0.5665755,0.82375843,-0.98699424,-0.97523007,-0.98543926
"6289",17,"SITTING",-0.22149019,0.55874381,0.82935352,-0.98742868,-0.94678629,-0.95902714
"6290",17,"SITTING",-0.21834195,0.54437618,0.83809785,-0.99458972,-0.96586869,-0.97447641
"6291",17,"SITTING",-0.21699962,0.54158765,0.83955975,-0.9958967,-0.97772292,-0.98121869
"6292",17,"SITTING",-0.21709993,0.5531483,0.83131248,-0.99364614,-0.94713541,-0.95241652
"6293",17,"SITTING",-0.21882258,0.56192729,0.8258335,-0.99343255,-0.97860806,-0.98013739
"6294",17,"SITTING",-0.21793637,0.55412055,0.83201679,-0.99157374,-0.95483019,-0.9615921
"6295",17,"SITTING",-0.21685462,0.54231875,0.83980644,-0.99581711,-0.97270816,-0.97849089
"6296",17,"SITTING",0.93171643,-0.069055546,-0.25459076,-0.9727902,-0.91821252,-0.96314174
"6297",17,"SITTING",0.92923021,-0.07898676,-0.24966958,-0.97806991,-0.95109946,-0.9550098
"6298",17,"SITTING",0.93014793,-0.082251462,-0.24321975,-0.9754409,-0.97215219,-0.95411084
"6299",17,"SITTING",0.93661018,-0.079576237,-0.24919075,-0.98407039,-0.97901782,-0.93480356
"6300",17,"SITTING",0.93445374,-0.078157719,-0.25026983,-0.97726847,-0.97769899,-0.95344319
"6301",17,"SITTING",0.93445784,-0.073744653,-0.24193816,-0.97696672,-0.96565635,-0.97580187
"6302",17,"SITTING",0.93540711,-0.066915519,-0.24397289,-0.98169085,-0.96961471,-0.96574968
"6303",17,"SITTING",0.93250392,-0.070558951,-0.24766223,-0.98926086,-0.96382659,-0.98185644
"6304",17,"SITTING",0.93091738,-0.078627789,-0.24571858,-0.98822383,-0.9760679,-0.98118926
"6305",17,"SITTING",0.932087,-0.076645438,-0.24572176,-0.98046663,-0.96820594,-0.97736714
"6306",17,"SITTING",0.93856559,-0.072419493,-0.24305569,-0.97957319,-0.98175166,-0.95069291
"6307",17,"SITTING",0.94041962,-0.072428786,-0.23305886,-0.98933585,-0.9866883,-0.9447064
"6308",17,"SITTING",0.94062804,-0.075711319,-0.22878585,-0.98146068,-0.98046477,-0.97577967
"6309",17,"SITTING",0.94135598,-0.073776764,-0.23181264,-0.98026459,-0.96888625,-0.96630111
"6310",17,"SITTING",0.93565567,-0.073552997,-0.23688532,-0.9739231,-0.97057037,-0.95748028
"6311",17,"SITTING",0.9343188,-0.078372254,-0.23673368,-0.98110854,-0.98261573,-0.96632075
"6312",17,"SITTING",0.93268022,-0.080327251,-0.23917795,-0.97573421,-0.98057707,-0.95501204
"6313",17,"SITTING",0.94124023,-0.056256743,-0.23370928,-0.97549001,-0.90026416,-0.98371188
"6314",17,"SITTING",0.93436948,-0.076828409,-0.23468188,-0.98762931,-0.96232925,-0.98265649
"6315",17,"SITTING",0.93506111,-0.08281019,-0.23310764,-0.98385192,-0.98169956,-0.96884584
"6316",17,"SITTING",0.9374167,-0.085189857,-0.23094638,-0.98355756,-0.9824294,-0.97304168
"6317",17,"SITTING",0.93476638,-0.084715092,-0.23293549,-0.98087468,-0.97944101,-0.9811159
"6318",17,"SITTING",0.9348049,-0.085511903,-0.23527884,-0.98530472,-0.97621866,-0.98466433
"6319",17,"SITTING",0.93596236,-0.089748169,-0.24290976,-0.99058866,-0.97777457,-0.94729522
"6320",17,"SITTING",0.93438111,-0.086194247,-0.24890934,-0.99202753,-0.96863994,-0.96239396
"6321",17,"SITTING",0.93389685,-0.081912357,-0.24128232,-0.99275475,-0.98244406,-0.94420004
"6322",17,"SITTING",0.93336947,-0.084004741,-0.2403653,-0.992348,-0.97839373,-0.95628942
"6323",17,"SITTING",0.93819656,-0.082022141,-0.24082924,-0.97260724,-0.97675922,-0.95703957
"6324",17,"SITTING",0.94472685,-0.080215518,-0.23298488,-0.98422505,-0.98229168,-0.96923274
"6325",17,"SITTING",0.94172013,-0.078675469,-0.23134503,-0.97766232,-0.97638354,-0.98299218
"6326",17,"SITTING",0.93733898,-0.073431541,-0.22611463,-0.98846184,-0.97678897,-0.9550676
"6327",17,"SITTING",0.93715359,-0.07398869,-0.22165896,-0.98759863,-0.97632476,-0.97451928
"6328",17,"SITTING",0.92572784,-0.042252857,-0.19081148,-0.9555565,-0.97533922,-0.90556793
"6329",17,"SITTING",0.93570307,-0.043064025,-0.19121213,-0.95235126,-0.98375851,-0.91019462
"6330",17,"SITTING",0.94634203,-0.042126079,-0.20731253,-0.97647832,-0.9818285,-0.94868983
"6331",17,"SITTING",0.93690607,-0.044817642,-0.24032621,-0.92216368,-0.97266907,-0.87541225
"6332",17,"SITTING",0.9302931,-0.036035899,-0.21716335,-0.95465281,-0.93342816,-0.87333379
"6333",17,"SITTING",0.94108208,-0.029932584,-0.20683537,-0.96897375,-0.9438741,-0.91950061
"6334",17,"SITTING",0.94226707,-0.0390769,-0.1946191,-0.98456753,-0.94921502,-0.88676166
"6335",17,"SITTING",0.9459671,-0.039647171,-0.18969169,-0.96504688,-0.97139364,-0.93127199
"6336",17,"SITTING",0.90840243,-0.13720778,-0.33934281,-0.83958421,-0.87138196,-0.71061401
"6337",17,"SITTING",0.87015951,-0.15484036,-0.36704653,-0.95389894,-0.96983578,-0.95585975
"6338",17,"SITTING",0.85483499,-0.17607627,-0.36861239,-0.95495426,-0.86399299,-0.95412623
"6339",17,"SITTING",0.84947881,-0.20488267,-0.37823244,-0.97237644,-0.92290987,-0.94903822
"6340",17,"SITTING",0.84622807,-0.20301841,-0.39079681,-0.9638625,-0.94543552,-0.92570941
"6341",17,"SITTING",0.83918418,-0.20026693,-0.40247141,-0.98149863,-0.96539887,-0.96694548
"6342",17,"SITTING",0.83642083,-0.19203521,-0.40651465,-0.97848396,-0.90929555,-0.9692937
"6343",17,"SITTING",0.83372775,-0.16929727,-0.41061326,-0.98836066,-0.92539088,-0.96593442
"6344",17,"SITTING",0.89829859,-0.07718049,-0.2573908,-0.9217986,-0.85038126,-0.75517007
"6345",17,"SITTING",0.92218649,-0.058655727,-0.23462567,-0.93882233,-0.94674172,-0.92492184
"6346",17,"SITTING",0.93670217,-0.057854464,-0.25264552,-0.96384442,-0.9395297,-0.89485221
"6347",17,"SITTING",0.92536673,-0.053573131,-0.2755755,-0.91120768,-0.95959828,-0.87535414
"6348",17,"SITTING",0.91459572,-0.057751517,-0.26784143,-0.93678179,-0.9783202,-0.84910277
"6349",17,"SITTING",0.92624085,-0.058395388,-0.25689643,-0.94391709,-0.97304295,-0.92699243
"6350",17,"SITTING",0.9213799,-0.066314708,-0.24861296,-0.94208393,-0.95056471,-0.8586019
"6351",17,"SITTING",0.91617184,-0.067507857,-0.22729648,-0.95887476,-0.95257777,-0.92023526
"6352",17,"SITTING",0.90853653,-0.13328746,-0.33113681,-0.87507642,-0.8863137,-0.70851822
"6353",17,"SITTING",0.85875114,-0.16569996,-0.39300748,-0.83423846,-0.89321266,-0.75986835
"6354",17,"SITTING",0.83486622,-0.17276322,-0.41056319,-0.94583464,-0.9334158,-0.93339134
"6355",17,"SITTING",0.84654677,-0.18210779,-0.40180307,-0.96407705,-0.89666936,-0.97985966
"6356",17,"SITTING",0.84199108,-0.19376335,-0.41429272,-0.95071178,-0.95670924,-0.89813702
"6357",17,"SITTING",0.8281246,-0.20253538,-0.43003676,-0.9562363,-0.91910743,-0.93464302
"6358",17,"SITTING",0.82273356,-0.21454769,-0.431578,-0.98067167,-0.96493727,-0.97066795
"6359",17,"SITTING",0.82864319,-0.19824418,-0.42161238,-0.96530709,-0.91584957,-0.93966107
"6360",17,"SITTING",0.8773846,-0.066294569,-0.32765937,-0.86405887,-0.97576,-0.58548826
"6361",17,"SITTING",0.90201304,-0.073351096,-0.27409373,-0.94075831,-0.96051039,-0.91031483
"6362",17,"SITTING",0.8993899,-0.069413679,-0.28618775,-0.96107708,-0.94009347,-0.92192098
"6363",17,"SITTING",0.89632858,-0.058162049,-0.2946161,-0.97180148,-0.97147088,-0.98127262
"6364",17,"SITTING",0.90890611,-0.042520786,-0.28850193,-0.91932069,-0.91198563,-0.96815244
"6365",17,"SITTING",0.91983995,-0.044583599,-0.27947748,-0.94397294,-0.89678519,-0.95802997
"6366",17,"SITTING",0.9069846,-0.064714415,-0.26667902,-0.94140842,-0.95664214,-0.93748522
"6367",17,"SITTING",0.88427291,-0.13850637,-0.37609775,-0.9053409,-0.90423874,-0.84596855
"6368",17,"SITTING",0.84253926,-0.17702003,-0.41355782,-0.86142881,-0.84916119,-0.85960047
"6369",17,"SITTING",0.81621341,-0.21466959,-0.42875777,-0.97557547,-0.91122824,-0.95489218
"6370",17,"SITTING",0.81998123,-0.22962703,-0.42682406,-0.98010047,-0.92566174,-0.96388149
"6371",17,"SITTING",0.82540353,-0.21394196,-0.41975367,-0.98083677,-0.88658555,-0.93928711
"6372",17,"SITTING",0.8294661,-0.20601781,-0.41485551,-0.98200247,-0.94146577,-0.96996877
"6373",17,"SITTING",0.8338322,-0.20652676,-0.41554886,-0.97894324,-0.92663874,-0.96722965
"6374",17,"SITTING",0.83468223,-0.18403136,-0.41288012,-0.97996181,-0.91478074,-0.94681631
"6375",17,"SITTING",0.93438636,-0.28848315,-0.04328977,-0.99032134,-0.97544378,-0.9366005
"6376",17,"SITTING",0.93557568,-0.28711777,-0.041328985,-0.99520865,-0.9723694,-0.93668836
"6377",17,"SITTING",0.93189007,-0.29939746,-0.047148058,-0.98460042,-0.9437948,-0.90128195
"6378",17,"SITTING",0.92922404,-0.30690698,-0.062938902,-0.99492744,-0.98007742,-0.95802936
"6379",17,"SITTING",0.92963472,-0.30419825,-0.062237218,-0.99677336,-0.98626233,-0.97385929
"6380",17,"SITTING",0.92917468,-0.30538557,-0.061370802,-0.99728477,-0.98811124,-0.98411838
"6381",17,"SITTING",0.92964389,-0.30580507,-0.06289983,-0.9956485,-0.99115209,-0.9865318
"6382",17,"SITTING",0.93139794,-0.30177499,-0.057589231,-0.99517067,-0.98501605,-0.9665498
"6383",17,"SITTING",0.93059941,-0.30135239,-0.056460547,-0.99099786,-0.9848765,-0.97184869
"6384",17,"SITTING",0.92769379,-0.30599251,-0.060960818,-0.99315466,-0.98390527,-0.98075374
"6385",17,"SITTING",0.9257927,-0.31202005,-0.057922887,-0.9961768,-0.97846945,-0.97081731
"6386",17,"SITTING",0.92564056,-0.31593907,-0.054785719,-0.99474527,-0.98694172,-0.9921884
"6387",17,"SITTING",0.92705641,-0.31401865,-0.056544898,-0.99430613,-0.98537227,-0.99134671
"6388",17,"SITTING",0.92726281,-0.31253842,-0.059179742,-0.99689158,-0.99547514,-0.98678198
"6389",17,"SITTING",0.92647295,-0.31388298,-0.060700199,-0.99894999,-0.99663852,-0.99786645
"6390",17,"SITTING",0.92612297,-0.31381289,-0.062085056,-0.99871932,-0.9958051,-0.98575472
"6391",17,"SITTING",0.92539072,-0.31296434,-0.067394375,-0.99742462,-0.99739047,-0.97328066
"6392",17,"SITTING",0.87591506,-0.3666362,-0.085543418,-0.65407991,-0.55358278,-0.46892204
"6393",17,"SITTING",0.93217527,-0.31014219,-0.0389323,-0.95494068,-0.93605512,-0.89631299
"6394",17,"SITTING",0.92172015,-0.32612924,-0.057551392,-0.97516438,-0.96170074,-0.95321024
"6395",17,"SITTING",0.91717017,-0.33466609,-0.064591077,-0.99484246,-0.98212253,-0.97253728
"6396",17,"SITTING",0.91424063,-0.34011058,-0.075917278,-0.98932514,-0.98411041,-0.93387598
"6397",17,"SITTING",0.9102806,-0.34457505,-0.088910644,-0.99085537,-0.98875149,-0.96670974
"6398",17,"SITTING",0.90805861,-0.34810751,-0.092816083,-0.99672018,-0.98960099,-0.99278409
"6399",17,"SITTING",0.90820687,-0.34900285,-0.092554899,-0.9974602,-0.99492957,-0.99102671
"6400",17,"SITTING",0.9080993,-0.34827527,-0.096353182,-0.99617085,-0.99577142,-0.97141631
"6401",17,"SITTING",0.90719808,-0.34834633,-0.10056025,-0.99633858,-0.99444346,-0.98703664
"6402",17,"SITTING",0.90858064,-0.34576649,-0.099083976,-0.99200447,-0.98501369,-0.98587835
"6403",17,"SITTING",0.90906887,-0.3450127,-0.099125601,-0.99146104,-0.98264052,-0.97986501
"6404",17,"SITTING",0.90423515,-0.3532624,-0.10784472,-0.98113172,-0.96183803,-0.94866745
"6405",17,"SITTING",0.8980731,-0.3628449,-0.11713543,-0.98706146,-0.97997525,-0.97614803
"6406",17,"SITTING",0.89648865,-0.36464259,-0.11674052,-0.99474417,-0.98973045,-0.98016735
"6407",17,"SITTING",0.89891871,-0.35957084,-0.11559313,-0.99226756,-0.97765904,-0.98455028
"6408",17,"SITTING",0.90126471,-0.35379435,-0.11947816,-0.99580259,-0.98637731,-0.98230848
"6409",17,"SITTING",0.90319161,-0.35044796,-0.11911063,-0.99450395,-0.99151819,-0.97906149
"6410",17,"SITTING",0.96691528,0.037733269,0.048664198,-0.96183579,-0.67000672,-0.80743793
"6411",17,"SITTING",0.96313805,0.090734873,0.057541743,-0.98821003,-0.95588761,-0.9044932
"6412",17,"SITTING",0.96545061,0.08888884,0.043058922,-0.99706977,-0.98279377,-0.96983452
"6413",17,"SITTING",0.96507263,0.087228301,0.04256549,-0.99766587,-0.9905913,-0.98536454
"6414",17,"SITTING",0.96624414,0.081344734,0.036283298,-0.99256326,-0.96366719,-0.94724032
"6415",17,"SITTING",0.96866932,0.073021182,0.029345245,-0.99375378,-0.97631061,-0.96926781
"6416",17,"SITTING",0.96762489,0.080236367,0.033398284,-0.99009213,-0.9450206,-0.96616087
"6417",17,"SITTING",0.96494528,0.092347616,0.034224018,-0.99578205,-0.97682439,-0.97607866
"6418",17,"SITTING",0.9654975,0.091938592,0.025471731,-0.99426643,-0.98235138,-0.95820538
"6419",17,"SITTING",0.96714144,0.088304401,0.017728415,-0.99700178,-0.99278104,-0.97921865
"6420",17,"SITTING",0.96694575,0.089533095,0.018271479,-0.99650784,-0.98949177,-0.980603
"6421",17,"SITTING",0.96589052,0.092349689,0.022019239,-0.9971167,-0.99381397,-0.98916531
"6422",17,"SITTING",0.96635272,0.092122521,0.020004923,-0.99598586,-0.99147645,-0.9747242
"6423",17,"SITTING",0.96721768,0.088906134,0.012165275,-0.99882789,-0.98803949,-0.96485519
"6424",17,"SITTING",0.96693452,0.087748272,0.0089958545,-0.99854175,-0.994074,-0.98376937
"6425",17,"SITTING",0.96647738,0.089897204,0.014405057,-0.99930519,-0.99194045,-0.97080334
"6426",17,"SITTING",0.95426244,-0.087270478,-0.05059753,-0.87403324,-0.79331968,-0.42744069
"6427",17,"SITTING",0.9715276,-0.13671153,-0.094417047,-0.97891906,-0.88194178,-0.91125294
